GEO_PICT: Pacific Island Countries and territories,TOPIC: Topic,CONDITION: Women’s condition,VIOLENCE_TYPE: Type of violence,PERPETRATOR: Perpetrator,ACTUALITY: Actuality,LIFEPER: Period of life,RESPONSE: Response,HELP_REASON: Reason for searching help,HELP_PROVIDER: Help provider,DATA_SOURCE: Data source,OBS_VALUE,OUTCOME: Outcome
NR,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,PAIN
NR,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,PROBMEM
NR,VAW_TOPIC_005,EVPART,EMO_SCA,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,PROBUSUAL
NR,VAW_TOPIC_005,EVPART,EMO_SCA,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,PROBWALK
NR,VAW_TOPIC_006,EVPART,CONT_FRIENDS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,22.1,SUICIDEATT
NR,VAW_TOPIC_006,EVPART,CONT_FRIENDS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,41.2,SUICIDETHI
NR,VAW_TOPIC_006,EVPART,CONT_OTHMAN,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,18.3,ABOR
NR,VAW_TOPIC_006,EVPART,CONT_OTHMAN,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,33.6,MISC
NR,VAW_TOPIC_006,EVPART,CONT_UNFAITH,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,19.8,STILB
NR,VAW_TOPIC_006,EVPART,CONT_UNFAITH,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,42.0,ABOR
NR,VAW_TOPIC_006,EVPART,CONT_WHERE,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,32.1,MISC
NR,VAW_TOPIC_006,EVPART,CONT_WHERE,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,57.2,STILB
NR,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,CONCENTRATE
NR,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,LOSCONF
NR,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,WORK
NR,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,DISWORK
NR,VAW_TOPIC_007,EVPART,PHYSORSEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDAGGR
NR,VAW_TOPIC_007,EVPART,PHYSORSEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDBEDW
NR,VAW_TOPIC_007,EVPART,SEX,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,12.2,AL1CHILDDSCH
NR,VAW_TOPIC_007,EVPART,SEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDNIGHT
NR,VAW_TOPIC_007,EVPART,SEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,47.3,AL1CHILDQUIET
NR,VAW_TOPIC_008,EVPART,PHYS,FAMFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDRSCH
NR,VAW_TOPIC_008,EVPART,PHYS,FAMFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,SUICIDEATT
NR,VAW_TOPIC_008,EVPART,PHYS,FAMMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,SUICIDEATT
NR,VAW_TOPIC_008,EVPART,PHYS,FAMMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,SUICIDEATT
NR,VAW_TOPIC_008,EVPART,PHYS,OTHFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,SUICIDEATT
NR,VAW_TOPIC_008,EVPART,PHYS,OTHFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,SUICIDEATT
NR,VAW_TOPIC_008,EVPART,PHYS,OTHMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,SUICIDEATT
NR,VAW_TOPIC_008,EVPART,PHYS,OTHMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,SUICIDEATT
NR,VAW_TOPIC_009,EVPART,SEX,FAMFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,MISC
NR,VAW_TOPIC_009,EVPART,SEX,FAMFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,MISC
NR,VAW_TOPIC_009,EVPART,SEX,FAMMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,MISC
NR,VAW_TOPIC_009,EVPART,SEX,FAMMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,MISC
NR,VAW_TOPIC_009,EVPART,SEX,OTHFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,MISC
NR,VAW_TOPIC_009,EVPART,SEX,OTHFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDBEDW
NR,VAW_TOPIC_009,EVPART,SEX,OTHMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDBEDW
NR,VAW_TOPIC_009,EVPART,SEX,OTHMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDBEDW
NR,VAW_TOPIC_010,EVPART,SEX_CHILD,PARTNER,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,FHSS,30.4,AL1CHILDBEDW
NR,VAW_TOPIC_010,EVPART,SEX_CHILD,FAMFEM,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDBEDW
NR,VAW_TOPIC_010,EVPART,SEX_CHILD,FAMMAL,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,FHSS,12.2,AL1CHILDBEDW
NR,VAW_TOPIC_010,EVPART,SEX_CHILD,OTHFEM,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDAGGR
NR,VAW_TOPIC_010,EVPART,SEX_CHILD,OTHMAL,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,FHSS,5.4,AL1CHILDAGGR
NR,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDAGGR
NR,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIRENDS,AFRKILL,FRIENDS,FHSS,33.3,STILB
NR,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,HUSBAND,AFRKILL,FRIENDS,FHSS,20.98679092382496,AL1CHILDAGGR
NR,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,LEFT,AFRKILL,FRIENDS,FHSS,52.4,AL1CHILDAGGR
NR,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,NEVER,AFRKILL,FRIENDS,FHSS,28.6,AL1CHILDAGGR
NR,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,PARENTS,AFRKILL,FRIENDS,FHSS,23.8,STILB
NR,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,POLICE,AFRKILL,FRIENDS,FHSS,7.9,AL1CHILDAGGR
NR,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,9.5,SUICIDEATT
NR,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,HUSBPF,FHSS,6.4,AL1CHILDAGGR
NR,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,NOONE,FHSS,55.6,AL1CHILDAGGR
NR,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,PARENTS,FHSS,17.5,STILB
NR,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,POLICE,FHSS,20.98679092382496,WORK
NR,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,10.0,STILB
NR,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,ECOURAGED,FRIENDS,FHSS,25.0,WORK
NR,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,INJURED,FRIENDS,FHSS,25.0,STILB
NR,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,NOMORE,FRIENDS,FHSS,45.0,WORK
NR,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,THRCHILD,FRIENDS,FHSS,10.0,STILB
NR,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,THRKILL,FRIENDS,FHSS,10.0,WORK
PG,VAW_TOPIC_001,EVPART,CONT_ECON,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,STILB
PG,VAW_TOPIC_001,EVPART,EMO,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,43.7,WORK
PG,VAW_TOPIC_001,EVPART,EMO,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,51.1,STILB
PG,VAW_TOPIC_001,EVPART,PHYS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,44.4,WORK
PG,VAW_TOPIC_001,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,54.4,HEALTHSTA
PG,VAW_TOPIC_001,EVPART,PHYSORSEX,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,47.6,HEALTHSTA
PG,VAW_TOPIC_001,EVPART,PHYSORSEX,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,57.1,HEALTHSTA
PG,VAW_TOPIC_001,EVPART,SEX,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,24.1,HEALTHSTA
PG,VAW_TOPIC_001,EVPART,SEX,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,29.2,HEALTHSTA
PG,VAW_TOPIC_001,EVPREG,PHYS,PARTNER,ALOLIFE,PREGNANCY,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,17.6,HEALTHSTA
PG,VAW_TOPIC_002,EVPART,PHYS_MOD,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,CONCENTRATE
PG,VAW_TOPIC_002,EVPART,PHYS_SEV,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,CONCENTRATE
PG,VAW_TOPIC_003,EVPART,PHYS_CHOK,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,9.8,CONCENTRATE
PG,VAW_TOPIC_003,EVPART,PHYS_CHOK,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,14.4,CONCENTRATE
PG,VAW_TOPIC_003,EVPART,PHYS_FIST,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,28.8,CONCENTRATE
PG,VAW_TOPIC_003,EVPART,PHYS_FIST,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,37.0,CONCENTRATE
PG,VAW_TOPIC_003,EVPART,PHYS_KICK,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,22.2,PROBWALK
PG,VAW_TOPIC_003,EVPART,PHYS_KICK,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,29.1,AL1CHILDAGGR
PG,VAW_TOPIC_003,EVPART,PHYS_PUSH,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,33.5,PROBWALK
PG,VAW_TOPIC_003,EVPART,PHYS_PUSH,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,42.1,AL1CHILDAGGR
PG,VAW_TOPIC_003,EVPART,PHYS_SLAP,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,22.5,PROBWALK
PG,VAW_TOPIC_003,EVPART,PHYS_SLAP,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,44.5,AL1CHILDAGGR
PG,VAW_TOPIC_003,EVPART,PHYS_WEAP,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,17.5,PROBWALK
PG,VAW_TOPIC_003,EVPART,PHYS_WEAP,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,22.6,AL1CHILDAGGR
PG,VAW_TOPIC_004,EVPART,SEX_AFRAID,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,11.3,SUICIDETHI
PG,VAW_TOPIC_004,EVPART,SEX_AFRAID,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,15.2,SUICIDETHI
PG,VAW_TOPIC_004,EVPART,SEX_DEGRAD,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,10.1,LOSCONF
PG,VAW_TOPIC_004,EVPART,SEX_DEGRAD,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,13.9,LOSCONF
PG,VAW_TOPIC_004,EVPART,SEX_FORCE,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,22.8,LOSCONF
PG,VAW_TOPIC_004,EVPART,SEX_FORCE,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,27.8,LOSCONF
PG,VAW_TOPIC_005,EVPART,EMO_HUM,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,30.5,SUICIDETHI
PG,VAW_TOPIC_005,EVPART,EMO_HUM,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,37.5,LOSCONF
PG,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,36.8,LOSCONF
PG,VAW_TOPIC_005,EVPART,EMO_INS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,43.8,AL1CHILDRSCH
PG,VAW_TOPIC_005,EVPART,EMO_SCA,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,25.1,INJ
PG,VAW_TOPIC_005,EVPART,EMO_SCA,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,31.5,AL1CHILDRSCH
PG,VAW_TOPIC_006,EVPART,CONT_FRIENDS,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,INJ
PG,VAW_TOPIC_006,EVPART,CONT_FRIENDS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,30.9,AL1CHILDRSCH
PG,VAW_TOPIC_006,EVPART,CONT_OTHMAN,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,INJ
PG,VAW_TOPIC_006,EVPART,CONT_OTHMAN,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,46.4,AL1CHILDRSCH
PG,VAW_TOPIC_006,EVPART,CONT_UNFAITH,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,INJ
PG,VAW_TOPIC_006,EVPART,CONT_UNFAITH,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,38.8,HURT
PG,VAW_TOPIC_006,EVPART,CONT_WHERE,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,ABOR
PG,VAW_TOPIC_006,EVPART,CONT_WHERE,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,43.2,HURT
PG,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,ABOR
PG,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,37.9,HURT
PG,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,30.7,ABOR
PG,VAW_TOPIC_007,EVPART,PHYS,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,55.6,HURT
PG,VAW_TOPIC_007,EVPART,PHYSORSEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,58.9,ABOR
PG,VAW_TOPIC_007,EVPART,PHYSORSEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,AL1CHILDNIGHT
PG,VAW_TOPIC_007,EVPART,SEX,NONPART,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,AL1CHILDNIGHT
PG,VAW_TOPIC_007,EVPART,SEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,28.2,AL1CHILDNIGHT
PG,VAW_TOPIC_007,EVPART,SEX,NONPART,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,AL1CHILDNIGHT
PG,VAW_TOPIC_008,EVPART,PHYS,FAMFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,AL1CHILDNIGHT
PG,VAW_TOPIC_008,EVPART,PHYS,FAMFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,INJ
PG,VAW_TOPIC_008,EVPART,PHYS,FAMMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,INJ
PG,VAW_TOPIC_008,EVPART,PHYS,FAMMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,INJ
PG,VAW_TOPIC_008,EVPART,PHYS,OTHFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,LOSCONS
PG,VAW_TOPIC_008,EVPART,PHYS,OTHFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,HURT
PG,VAW_TOPIC_008,EVPART,PHYS,OTHMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,INJ
PG,VAW_TOPIC_008,EVPART,PHYS,OTHMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,LOSCONS
PG,VAW_TOPIC_009,EVPART,SEX,FAMFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,INJ
PG,VAW_TOPIC_009,EVPART,SEX,FAMFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,INJ
PG,VAW_TOPIC_009,EVPART,SEX,FAMMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,EMODIST
PG,VAW_TOPIC_009,EVPART,SEX,FAMMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,HEALTHAFF
PG,VAW_TOPIC_009,EVPART,SEX,OTHFEM,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,HEALTHSTA
PG,VAW_TOPIC_009,EVPART,SEX,OTHFEM,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,PAIN
PG,VAW_TOPIC_009,EVPART,SEX,OTHMAL,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,PROBMEM
PG,VAW_TOPIC_009,EVPART,SEX,OTHMAL,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,PROBUSUAL
PG,VAW_TOPIC_010,EVPART,SEX_CHILD,PARTNER,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,PROBWALK
PG,VAW_TOPIC_010,EVPART,SEX_CHILD,FAMFEM,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,SUICIDEATT
PG,VAW_TOPIC_010,EVPART,SEX_CHILD,FAMMAL,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,SUICIDETHI
PG,VAW_TOPIC_010,EVPART,SEX_CHILD,OTHFEM,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,ABOR
PG,VAW_TOPIC_010,EVPART,SEX_CHILD,OTHMAL,ALOLIFE,BEFORE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,MISC
PG,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,STILB
PG,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIRENDS,AFRKILL,FRIENDS,PNG DHS 2016-2018,10.7,ABOR
PG,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,HUSBAND,AFRKILL,FRIENDS,PNG DHS 2016-2018,13.4,MISC
PG,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,LEFT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,STILB
PG,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,NEVER,AFRKILL,FRIENDS,PNG DHS 2016-2018,36.8,CONCENTRATE
PG,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,PARENTS,AFRKILL,FRIENDS,PNG DHS 2016-2018,71.7,LOSCONF
PG,VAW_TOPIC_016,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,POLICE,AFRKILL,FRIENDS,PNG DHS 2016-2018,0.3,WORK
PG,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,DISWORK
PG,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,HUSBPF,PNG DHS 2016-2018,20.98679092382496,AL1CHILDAGGR
PG,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,NOONE,PNG DHS 2016-2018,20.98679092382496,AL1CHILDBEDW
PG,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,PARENTS,PNG DHS 2016-2018,20.98679092382496,AL1CHILDDSCH
PG,VAW_TOPIC_017,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,POLICE,PNG DHS 2016-2018,20.98679092382496,AL1CHILDNIGHT
PG,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,AL1CHILDQUIET
PG,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,ECOURAGED,FRIENDS,PNG DHS 2016-2018,20.98679092382496,AL1CHILDRSCH
PG,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,INJURED,FRIENDS,PNG DHS 2016-2018,20.98679092382496,SUICIDEATT
PG,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,NOMORE,FRIENDS,PNG DHS 2016-2018,20.98679092382496,SUICIDEATT
PG,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,THRCHILD,FRIENDS,PNG DHS 2016-2018,20.98679092382496,SUICIDEATT
PG,VAW_TOPIC_018,EVPART,PHYS,PARTNER,ALOLIFE,SINCE15,FIGHT,THRKILL,FRIENDS,PNG DHS 2016-2018,20.98679092382496,SUICIDEATT
PW,VAW_TOPIC_001,EVPART,CONT_ECON,PARTNER,ALOLIFE,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,6.0,SUICIDEATT
PW,VAW_TOPIC_001,EVPART,EMO,PARTNER,ALO12M,SINCE15,FIGHT,AFRKILL,FRIENDS,FHSS,9.1,SUICIDEATT
